scenario,mode,epsilon,seed,policy,packet,from,to,window,expected_s,send_s,overshoot_s,malicious_sender
3,medium,3.0,43,DSDV,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,3.0,43,DSDV,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,3.0,43,DSDV,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,3.0,43,DSDV,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,3.0,43,DSDV,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,3.0,43,AODV,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,3.0,43,AODV,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,3.0,43,AODV,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,3.0,43,AODV,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,3.0,43,AODV,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,3.0,43,OLSR,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,3.0,43,OLSR,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,3.0,43,OLSR,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,3.0,43,OLSR,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,3.0,43,OLSR,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,3.0,43,DSR,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,3.0,43,DSR,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,3.0,43,DSR,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,3.0,43,DSR,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,3.0,43,DSR,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,3.0,44,DSDV,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,3.0,44,DSDV,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,3.0,44,DSDV,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,3.0,44,DSDV,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,3.0,44,DSDV,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,3.0,44,DSDV,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,3.0,44,DSDV,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,3.0,44,DSDV,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,3.0,44,AODV,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,3.0,44,AODV,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,3.0,44,AODV,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,3.0,44,AODV,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,3.0,44,AODV,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,3.0,44,AODV,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,3.0,44,AODV,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,3.0,44,AODV,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,3.0,44,OLSR,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,3.0,44,OLSR,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,3.0,44,OLSR,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,3.0,44,OLSR,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,3.0,44,OLSR,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,3.0,44,OLSR,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,3.0,44,OLSR,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,3.0,44,OLSR,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,3.0,44,DSR,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,3.0,44,DSR,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,3.0,44,DSR,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,3.0,44,DSR,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,3.0,44,DSR,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,3.0,44,DSR,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,3.0,44,DSR,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,3.0,44,DSR,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,4.0,37,sim,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,4.0,37,sim,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,4.0,37,sim,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,4.0,37,sim,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,4.0,37,sim,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,4.0,37,sim,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,4.0,37,sim,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,4.0,37,AODV,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,4.0,37,AODV,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,4.0,37,AODV,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,4.0,37,AODV,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,4.0,37,AODV,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,4.0,37,AODV,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,4.0,37,AODV,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,4.0,37,OLSR,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,4.0,37,OLSR,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,4.0,37,OLSR,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,4.0,37,OLSR,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,4.0,37,OLSR,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,4.0,37,OLSR,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,4.0,37,OLSR,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,4.0,37,DSR,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,4.0,37,DSR,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,4.0,37,DSR,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,4.0,37,DSR,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,4.0,37,DSR,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,4.0,37,DSR,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,4.0,37,DSR,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,4.0,38,DSDV,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,4.0,38,DSDV,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,4.0,38,AODV,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,4.0,38,AODV,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,4.0,38,OLSR,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,4.0,38,OLSR,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,4.0,38,DSR,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,4.0,38,DSR,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,4.0,39,DSDV,1001,n5,n7,7,73.000,78.891,5.891,1
3,medium,4.0,39,DSDV,1001,n5,n7,7,133.000,142.437,9.437,1
3,medium,4.0,39,DSDV,1001,n5,n7,7,193.000,198.765,5.765,1
3,medium,4.0,39,DSDV,1001,n5,n7,7,253.000,259.976,6.976,1
3,medium,4.0,39,AODV,1001,n5,n7,7,73.000,78.891,5.891,1
3,medium,4.0,39,AODV,1001,n5,n7,7,133.000,142.437,9.437,1
3,medium,4.0,39,AODV,1001,n5,n7,7,193.000,198.765,5.765,1
3,medium,4.0,39,AODV,1001,n5,n7,7,253.000,259.976,6.976,1
3,medium,4.0,39,OLSR,1001,n5,n7,7,73.000,78.891,5.891,1
3,medium,4.0,39,OLSR,1001,n5,n7,7,133.000,142.437,9.437,1
3,medium,4.0,39,OLSR,1001,n5,n7,7,193.000,198.765,5.765,1
3,medium,4.0,39,OLSR,1001,n5,n7,7,253.000,259.976,6.976,1
3,medium,4.0,39,DSR,1001,n5,n7,7,73.000,78.891,5.891,1
3,medium,4.0,39,DSR,1001,n5,n7,7,133.000,142.437,9.437,1
3,medium,4.0,39,DSR,1001,n5,n7,7,193.000,198.765,5.765,1
3,medium,4.0,39,DSR,1001,n5,n7,7,253.000,259.976,6.976,1
3,medium,4.0,40,DSDV,1001,n3,n5,6,43.000,50.787,7.787,1
3,medium,4.0,40,DSDV,1001,n3,n5,6,103.000,111.689,8.689,1
3,medium,4.0,40,DSDV,1001,n5,n7,7,193.000,198.505,5.505,1
3,medium,4.0,40,DSDV,1001,n5,n7,7,253.000,258.098,5.098,1
3,medium,4.0,40,AODV,1001,n3,n5,6,43.000,50.787,7.787,1
3,medium,4.0,40,AODV,1001,n3,n5,6,103.000,111.689,8.689,1
3,medium,4.0,40,AODV,1001,n5,n7,7,193.000,198.505,5.505,1
3,medium,4.0,40,AODV,1001,n5,n7,7,253.000,258.098,5.098,1
3,medium,4.0,40,OLSR,1001,n3,n5,6,43.000,50.787,7.787,1
3,medium,4.0,40,OLSR,1001,n3,n5,6,103.000,111.689,8.689,1
3,medium,4.0,40,OLSR,1001,n5,n7,7,193.000,198.505,5.505,1
3,medium,4.0,40,OLSR,1001,n5,n7,7,253.000,258.098,5.098,1
3,medium,4.0,40,DSR,1001,n3,n5,6,43.000,50.787,7.787,1
3,medium,4.0,40,DSR,1001,n3,n5,6,103.000,111.689,8.689,1
3,medium,4.0,40,DSR,1001,n5,n7,7,193.000,198.505,5.505,1
3,medium,4.0,40,DSR,1001,n5,n7,7,253.000,258.098,5.098,1
3,medium,4.0,41,DSDV,1001,n5,n7,7,73.000,82.209,9.209,1
3,medium,4.0,41,DSDV,1001,n5,n7,7,133.000,138.098,5.098,1
3,medium,4.0,41,AODV,1001,n5,n7,7,73.000,82.209,9.209,1
3,medium,4.0,41,AODV,1001,n5,n7,7,133.000,138.098,5.098,1
3,medium,4.0,41,OLSR,1001,n5,n7,7,73.000,82.209,9.209,1
3,medium,4.0,41,OLSR,1001,n5,n7,7,133.000,138.098,5.098,1
3,medium,4.0,41,DSR,1001,n5,n7,7,73.000,82.209,9.209,1
3,medium,4.0,41,DSR,1001,n5,n7,7,133.000,138.098,5.098,1
3,medium,4.0,43,DSDV,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,4.0,43,DSDV,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,4.0,43,DSDV,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,4.0,43,DSDV,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,4.0,43,DSDV,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,4.0,43,AODV,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,4.0,43,AODV,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,4.0,43,AODV,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,4.0,43,AODV,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,4.0,43,AODV,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,4.0,43,OLSR,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,4.0,43,OLSR,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,4.0,43,OLSR,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,4.0,43,OLSR,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,4.0,43,OLSR,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,4.0,43,DSR,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,4.0,43,DSR,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,4.0,43,DSR,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,4.0,43,DSR,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,4.0,43,DSR,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,4.0,44,DSDV,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,4.0,44,DSDV,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,4.0,44,DSDV,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,4.0,44,DSDV,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,4.0,44,DSDV,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,4.0,44,DSDV,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,4.0,44,DSDV,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,4.0,44,DSDV,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,4.0,44,AODV,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,4.0,44,AODV,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,4.0,44,AODV,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,4.0,44,AODV,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,4.0,44,AODV,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,4.0,44,AODV,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,4.0,44,AODV,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,4.0,44,AODV,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,4.0,44,OLSR,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,4.0,44,OLSR,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,4.0,44,OLSR,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,4.0,44,OLSR,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,4.0,44,OLSR,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,4.0,44,OLSR,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,4.0,44,OLSR,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,4.0,44,OLSR,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,4.0,44,DSR,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,4.0,44,DSR,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,4.0,44,DSR,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,4.0,44,DSR,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,4.0,44,DSR,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,4.0,44,DSR,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,4.0,44,DSR,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,4.0,44,DSR,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,5.0,37,sim,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,5.0,37,sim,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,5.0,37,sim,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,5.0,37,sim,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,5.0,37,sim,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,5.0,37,sim,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,5.0,37,sim,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,5.0,37,AODV,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,5.0,37,AODV,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,5.0,37,AODV,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,5.0,37,AODV,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,5.0,37,AODV,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,5.0,37,AODV,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,5.0,37,AODV,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,5.0,37,OLSR,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,5.0,37,OLSR,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,5.0,37,OLSR,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,5.0,37,OLSR,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,5.0,37,OLSR,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,5.0,37,OLSR,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,5.0,37,OLSR,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,5.0,37,DSR,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,5.0,37,DSR,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,5.0,37,DSR,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,5.0,37,DSR,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,5.0,37,DSR,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,5.0,37,DSR,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,5.0,37,DSR,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,5.0,38,DSDV,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,5.0,38,DSDV,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,5.0,38,AODV,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,5.0,38,AODV,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,5.0,38,OLSR,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,5.0,38,OLSR,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,5.0,38,DSR,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,5.0,38,DSR,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,5.0,39,DSDV,1001,n5,n7,7,73.000,78.891,5.891,1
3,medium,5.0,39,DSDV,1001,n5,n7,7,133.000,142.437,9.437,1
3,medium,5.0,39,DSDV,1001,n5,n7,7,193.000,198.765,5.765,1
3,medium,5.0,39,DSDV,1001,n5,n7,7,253.000,259.976,6.976,1
3,medium,5.0,39,AODV,1001,n5,n7,7,73.000,78.891,5.891,1
3,medium,5.0,39,AODV,1001,n5,n7,7,133.000,142.437,9.437,1
3,medium,5.0,39,AODV,1001,n5,n7,7,193.000,198.765,5.765,1
3,medium,5.0,39,AODV,1001,n5,n7,7,253.000,259.976,6.976,1
3,medium,5.0,39,OLSR,1001,n5,n7,7,73.000,78.891,5.891,1
3,medium,5.0,39,OLSR,1001,n5,n7,7,133.000,142.437,9.437,1
3,medium,5.0,39,OLSR,1001,n5,n7,7,193.000,198.765,5.765,1
3,medium,5.0,39,OLSR,1001,n5,n7,7,253.000,259.976,6.976,1
3,medium,5.0,39,DSR,1001,n5,n7,7,73.000,78.891,5.891,1
3,medium,5.0,39,DSR,1001,n5,n7,7,133.000,142.437,9.437,1
3,medium,5.0,39,DSR,1001,n5,n7,7,193.000,198.765,5.765,1
3,medium,5.0,39,DSR,1001,n5,n7,7,253.000,259.976,6.976,1
3,medium,5.0,40,DSDV,1001,n3,n5,6,43.000,50.787,7.787,1
3,medium,5.0,40,DSDV,1001,n3,n5,6,103.000,111.689,8.689,1
3,medium,5.0,40,DSDV,1001,n5,n7,7,193.000,198.505,5.505,1
3,medium,5.0,40,DSDV,1001,n5,n7,7,253.000,258.098,5.098,1
3,medium,5.0,40,AODV,1001,n3,n5,6,43.000,50.787,7.787,1
3,medium,5.0,40,AODV,1001,n3,n5,6,103.000,111.689,8.689,1
3,medium,5.0,40,AODV,1001,n5,n7,7,193.000,198.505,5.505,1
3,medium,5.0,40,AODV,1001,n5,n7,7,253.000,258.098,5.098,1
3,medium,5.0,40,OLSR,1001,n3,n5,6,43.000,50.787,7.787,1
3,medium,5.0,40,OLSR,1001,n3,n5,6,103.000,111.689,8.689,1
3,medium,5.0,40,OLSR,1001,n5,n7,7,193.000,198.505,5.505,1
3,medium,5.0,40,OLSR,1001,n5,n7,7,253.000,258.098,5.098,1
3,medium,5.0,40,DSR,1001,n3,n5,6,43.000,50.787,7.787,1
3,medium,5.0,40,DSR,1001,n3,n5,6,103.000,111.689,8.689,1
3,medium,5.0,40,DSR,1001,n5,n7,7,193.000,198.505,5.505,1
3,medium,5.0,40,DSR,1001,n5,n7,7,253.000,258.098,5.098,1
3,medium,5.0,41,DSDV,1001,n5,n7,7,73.000,82.209,9.209,1
3,medium,5.0,41,DSDV,1001,n5,n7,7,133.000,138.098,5.098,1
3,medium,5.0,41,AODV,1001,n5,n7,7,73.000,82.209,9.209,1
3,medium,5.0,41,AODV,1001,n5,n7,7,133.000,138.098,5.098,1
3,medium,5.0,41,OLSR,1001,n5,n7,7,73.000,82.209,9.209,1
3,medium,5.0,41,OLSR,1001,n5,n7,7,133.000,138.098,5.098,1
3,medium,5.0,41,DSR,1001,n5,n7,7,73.000,82.209,9.209,1
3,medium,5.0,41,DSR,1001,n5,n7,7,133.000,138.098,5.098,1
3,medium,5.0,43,DSDV,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,5.0,43,DSDV,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,5.0,43,DSDV,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,5.0,43,DSDV,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,5.0,43,DSDV,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,5.0,43,AODV,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,5.0,43,AODV,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,5.0,43,AODV,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,5.0,43,AODV,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,5.0,43,AODV,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,5.0,43,OLSR,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,5.0,43,OLSR,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,5.0,43,OLSR,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,5.0,43,OLSR,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,5.0,43,OLSR,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,5.0,43,DSR,1001,n5,n7,7,73.000,78.505,5.505,1
3,medium,5.0,43,DSR,1001,n5,n7,7,133.000,138.178,5.178,1
3,medium,5.0,43,DSR,1001,n5,n7,7,193.000,202.029,9.029,1
3,medium,5.0,43,DSR,1001,n5,n7,7,253.000,260.422,7.422,1
3,medium,5.0,43,DSR,1001,n5,n7,7,313.000,322.209,9.209,1
3,medium,5.0,44,DSDV,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,5.0,44,DSDV,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,5.0,44,DSDV,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,5.0,44,DSDV,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,5.0,44,DSDV,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,5.0,44,DSDV,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,5.0,44,DSDV,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,5.0,44,DSDV,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,5.0,44,AODV,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,5.0,44,AODV,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,5.0,44,AODV,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,5.0,44,AODV,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,5.0,44,AODV,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,5.0,44,AODV,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,5.0,44,AODV,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,5.0,44,AODV,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,5.0,44,OLSR,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,5.0,44,OLSR,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,5.0,44,OLSR,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,5.0,44,OLSR,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,5.0,44,OLSR,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,5.0,44,OLSR,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,5.0,44,OLSR,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,5.0,44,OLSR,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,5.0,44,DSR,1001,n3,n5,6,43.000,51.969,8.969,1
3,medium,5.0,44,DSR,1001,n3,n5,6,103.000,108.505,5.505,1
3,medium,5.0,44,DSR,1001,n3,n5,6,163.000,168.178,5.178,1
3,medium,5.0,44,DSR,1001,n3,n5,6,223.000,232.029,9.029,1
3,medium,5.0,44,DSR,1001,n3,n5,6,283.000,290.422,7.422,1
3,medium,5.0,44,DSR,1001,n3,n5,6,343.000,352.209,9.209,1
3,medium,5.0,44,DSR,1001,n5,n7,7,433.000,438.956,5.956,1
3,medium,5.0,44,DSR,1001,n5,n7,7,493.000,502.675,9.675,1
3,medium,6.0,37,sim,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,6.0,37,sim,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,6.0,37,sim,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,6.0,37,sim,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,6.0,37,sim,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,6.0,37,sim,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,6.0,37,sim,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,6.0,37,AODV,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,6.0,37,AODV,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,6.0,37,AODV,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,6.0,37,AODV,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,6.0,37,AODV,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,6.0,37,AODV,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,6.0,37,AODV,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,6.0,37,OLSR,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,6.0,37,OLSR,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,6.0,37,OLSR,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,6.0,37,OLSR,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,6.0,37,OLSR,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,6.0,37,OLSR,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,6.0,37,OLSR,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,6.0,37,DSR,1001,n3,n5,6,43.000,50.323,7.323,1
3,medium,6.0,37,DSR,1001,n5,n7,7,133.000,138.378,5.378,1
3,medium,6.0,37,DSR,1001,n5,n7,7,193.000,198.645,5.645,1
3,medium,6.0,37,DSR,1001,n5,n7,7,253.000,260.182,7.182,1
3,medium,6.0,37,DSR,1001,n5,n7,7,313.000,318.891,5.891,1
3,medium,6.0,37,DSR,1001,n5,n7,7,373.000,379.156,6.156,1
3,medium,6.0,37,DSR,1001,n5,n7,7,433.000,439.834,6.834,1
3,medium,6.0,38,DSDV,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,6.0,38,DSDV,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,6.0,38,AODV,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,6.0,38,AODV,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,6.0,38,OLSR,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,6.0,38,OLSR,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,6.0,38,DSR,1001,n5,n7,7,73.000,78.645,5.645,1
3,medium,6.0,38,DSR,1001,n5,n7,7,133.000,139.976,6.976,1
3,medium,6.0,39,DSDV,1001,n5,n7,7,73.000,78.891,5.891,1
